CREATE TABLE `runs` (`run_at` TEXT, `max_rowid` BIGINT, `reviews_added` BIGINT, `rowid` BIGINT NOT NULL, PRIMARY KEY (`rowid`));
CREATE TABLE `podcasts` (`podcast_id` VARCHAR(100) NOT NULL, `itunes_id` BIGINT, `slug` TEXT, `itunes_url` TEXT, `title` TEXT, PRIMARY KEY (`podcast_id`));
CREATE TABLE `reviews` (`podcast_id` TEXT, `title` TEXT, `content` TEXT, `rating` BIGINT, `author_id` TEXT, `created_at` TEXT, `rowid` BIGINT NOT NULL, PRIMARY KEY (`rowid`));
CREATE TABLE `categories` (`podcast_id` VARCHAR(100) NOT NULL, `category` VARCHAR(100) NOT NULL, PRIMARY KEY (`podcast_id`,`category`));
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ddd6bd999f20dda62b9354db12ccd4c3', 484973315, 'classical-minutes-musical-skills-motivation-tips-insights', 'https://podcasts.apple.com/us/podcast/classical-minutes-musical-skills-motivation-tips-insights/id484973315', 'Classical Minutes: Musical Skills and Motivation | Tips and Insights | Instrumental Coaching | Onlin...');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d3233e7c7afc3cf577c9871ec3662ca1', 'arts');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b7180b27c1fe49691ec2cb8f68239e00', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a7e542c3c815b5f0d7d6a7509a14038b', 'leisure-video-games');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c88484f34d657172e5bd3389e0588e5d', 'sports');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d80beae53326fa012465652c2ed41605', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e3cc62bf33b44e75ba556fcf871df2ac', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ee77a3a144cc16ab7b639991174ca210', 'music');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c0f61256567365aca541fe2f0504e4c8', 'comedy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e86ce089ffecf16db12212cbe8f369e0', 'leisure');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('fcfd446a1d23fdb48c031920d3aa42b9', 'technology');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c0a2e7cf20f329f9f7ce6bf461492d9d', 'news');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f715719e4c02ca4a06fb14a472b0e773', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e637407bc9e8dbf18bd3e26164fa219e', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('fedf8ced9b154f8979de583ef5e4d089', 'tv-film');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c4dbbc6d3fa8f4538b4a5c648f316b1c', 'education-how-to');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c691605381c5b3d08245662d070998f9', 'leisure-video-games');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f4e6cf2795c6030b3652e617bc3130f5', 'technology');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ca53f163b0a5e639cf49027454c925e1', 'technology');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f65e2c1360c163b95ccf1371a5aa9a9c', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d3ee41db655075e5bc4a447f885acd1f', 'leisure');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f9ca3d0275e509eb934bccb93b4b2d13', 'leisure');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c79245887551a60e0edfa7ce10bd7643', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a61e4de29851657c445a215612c914a5', 'business-investing');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('bf5d95a1334e57719d6b3d88a9c2fabf', 'arts-books');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f3f9998f452a74239fd2b3e169c42567', 'business');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ab97e983e7dd2ecd14693bc155a01fe9', 'society-culture-documentary');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ce709e7c99e537be6d55408c0dc59012', 'comedy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ed2744c21009d92e7f7c4ca92d37e25a', 'health-fitness');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('aa4e556b56b6ca34ba0603b16ce3dcd4', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c6a4615884dde173d8185c534fb52908', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a09a01c8073311362b27c0f0e2b56c64', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('fb8ce020cba280801247f88d4c3be554', 'comedy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('cc36acb48d92883e39f436ac8a11bd4a', 'sports');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f30d5241196a3e14be7c7a0b1891dbe8', 'tv-film-film-reviews');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('befdca049132aa9a86e16cf706609712', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a6a4d69c42ab5c94ccf6d1b1468b13e8', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d81f80d968eeba85c9cbec2a4fb6349f', 'music-music-commentary');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b2773fc43a9f1ec419b5f991d3bff5c9', 'business-careers');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b73bd1e7ec5650c79003ca2c7d28dbfb', 'business-careers');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f507c80fdac1492ae97f38902be946e1', 'leisure');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e0411d0675f3a68148120328cdfef8cd', 'tv-film');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f79c54a51b4ec96ff4518b0871ee94b8', 'music');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b743b5e107ab7bfb54d2a6179b92852a', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b96872107257504808f29b4e758aec21', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e541309d52c4f31f8509d56f91ed3bd0', 'music-music-commentary');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d0c0a132386501cb323861f43238296f', 'comedy-improv');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b5e38de81db685247fc8fe4006f6abcb', 'business-management');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e59b9c98848baabc7fbef06c7c99a6f0', 'business');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('de91ba098df1bcac20f4194e427f5a05', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('cf5b17e01e4f84ae1ef38031bbaa616a', 'business');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d7369f026295cae80fb3348e3069525c', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e5ffe11e3fc4583730a61c01a487b2c3', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c7006bf1f4533c2b542e2be9fe946f40', 'business-careers');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('dd4edb22f420d5ba24d46ce458fc5ac6', 'sports');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('da65f8e584ddbcab1b0dca318be0a2ee', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d10cfc59561c0efa11facb19a74e323d', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b1fb922bf779d2d96e2663495e6baa0a', 'education-self-improvement');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a4202aa84633bb2975ae968c168223eb', 'christianity');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('bacaf0fd408f44c6f0c7e6fa62f75b83', 'music');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e921d5d9bf53417fc9fd5f15d0953f76', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a349339c1b5e437c65198c34cbf57221', 'business-careers');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ba32048042364a02f9a3d04da148ee85', 'music');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d9c7ccabf0f06a35af9de9ec2f15e9ef', 'arts-books');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('edcfb89eb29a8d926e797acc37687139', 'business-non-profit');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('bb0ce9c632f99d73499424e2b610f6b4', 'business');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ecd268665f9c2e632248993d9ee34d14', 'music');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e312c82d4d22aea749c2100407c9f84c', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('cb51992675bbef7b09e696471b5a03bd', 'society-culture-relationships');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e3e71b534683cad2f101260a405a587d', 'comedy-improv');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f29bb93555b2bc8ff37fd1f84fc798fe', 'news-politics');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('bb8681a4b2a86163511da228b3b2ba40', 'music-music-interviews');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f9736c6d3790dbc3a3ea7fdb22050e41', 'leisure');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e22a228c1516477e5c75bba1b7a1fc72', 'business-non-profit');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('bd51bbd3d1c8d62a8236a71ae3b61dc5', 'news');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c811d5b230043f0216457265b3d2fd72', 'education-self-improvement');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c2514473769f4356cc4e0d94f2748e4d', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c62a163a33b69ca74fa1f1c5ad31fc56', 'society-culture-relationships');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f9e067f121a23f1aed7e3ee8ceb6bb50', 'christianity');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('db1bf933f482f1c77f24f84d0f9fdb89', 'arts');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d8bc5c8cce3440cc12ed69b84c78e30c', 'business');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ab32c8cf23f830f6ad82518a80b5cb94', 'business');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ca82885b13e37990c3b678d852c15536', 'education-courses');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f655e1e5ba1ed7fc4584469468271803', 'business-entrepreneurship');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d3669a6f063266cf76fe93891303ca73', 'technology');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e7d6d4a0447d34709fb0b73f2164ae3e', 'comedy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c8aa82586d520ab0dd84a7c968f63146', 'comedy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b6f99867fcd5851d863cfb96daf9bd44', 'health-fitness');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ad530b4ae0af421f64825ac4450ec042', 'leisure-video-games');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b26d2b48b212d64629a4a48e7110d421', 'technology');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e2ffa761cead5ef07861622a4dddfa98', 'true-crime');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a305db5624d3bd920b2130382dd2fa34', 'sports');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a1646eb090115bbc855e7b6a83df0ed5', 'leisure');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('de4289970392df076437129977c32bbc', 'business-entrepreneurship');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c3a84d6f4f9a6bb48d35d72eaef97d6d', 'business-management');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e27d6e7675fae3d84c3d0fe81202feca', 'society-culture-personal-journals');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ce838a643e772a80408e884f555b2312', 'business-entrepreneurship');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('fe96454c6f891eaec84694da7711cd92', 'business-management');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a328c6e204ed36d024dcdd0d8f0b4afc', 'comedy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('cb0d5499ac8d3957bf95a92c47d04643', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a154278f78789591abc7570c526ab7e7', 'comedy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a943e758fc6b134676e88340dbe6727e', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e4ab554d7aed1f7c8ffbbf61254b5fd0', 'arts-food');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e44591bb586956c70207fc2e83f7d41b', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('bd3e720ad3da76519d093d44e141cca1', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f87c5112f20c542d266d1db2ea481b10', 'comedy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c742ab57f29734adfca98b4ff0be8096', 'music');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ddc681032cf45b767bd9a8815f7c7e99', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d869b12090b515d3069b5f8ab2ba44e9', 'society-culture-places-travel');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('caba702d8e8d341c50b81d80eb186b31', 'news-sports-news');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f0a67ac4ac6d2b70c65a13b6c153c102', 'comedy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('dd29273b10439a650e5e23bbf87daaf6', 'leisure-video-games');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c0ce67e912f5304705385f72db1d3da7', 'kids-family-pets-animals');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ba9104e0a88ba78a23a0597dd657c0a4', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c195184b16f0f79a6388cdf85a66d7ef', 'religion');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f17e271c7d34bcfb227fe951457ff40e', 'society-culture-philosophy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b790b7a6dd9c0b5ab33d12475e1be4da', 'comedy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a6011107a4b5d30d6ec9c39d928f869d', 'sports-tennis');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ef6fd06e3ee0adfe3b9938b32574f0e9', 'news-politics');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e499421873d388c5100a7e239c265b7c', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c86b05a6d8b4d41fd5530c4531fcf9a8', 'business-entrepreneurship');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f1b2b76601796cdf29afcd31a49e80ea', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('cb0b430e35ae4a9c1c651633b98d13b9', 'leisure');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e74931a36101cdbadd368bb81580ee8a', 'news-entertainment-news');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e38dbc8eeded99189845adde5a34406a', 'tv-film');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d223af901e405b373c1c5eca534878d8', 'business');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('eb98ecab9dbba7209a610b5ae45d819a', 'society-culture-places-travel');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ecc8b04bd9e648f9c9a39a0cd8ae14fb', 'music-music-interviews');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c9505afac9830a96ef5b6c72b6b2e351', 'health-fitness');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('aca506bb22f84c20876c68d26f56d28e', 'tv-film');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b50cbb051c6f5b6bb196a12b7a4dc740', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c6461a5cef76b6ebf83bc8426c20e42b', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a2b22b83d9fa0401105acb7223a3ae48', 'tv-film');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b0244af390e708ef154bcac28d9be09a', 'arts');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a95164eace39a22262418b369a84c859', 'society-culture-personal-journals');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b3e8a18d0800c12d5006bfb3abd08bcd', 'business-careers');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a0cf2a902b03d6775ce43675a2ebe780', 'arts-performing-arts');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('de206f30fc220badc667018cc2be620d', 'fiction-comedy-fiction');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b540a5dd02b091a1c22b64b5f8c21772', 'society-culture-documentary');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('beb37bc85d93dd92428a209748e34b3a', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f662d0685ecbab9e992d821067fed1c1', 'health-fitness-sexuality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ec7592955018963c2ac2c794d3e94e20', 'sports-basketball');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d3742939b14abc1d43b60ae7e8c8a8e0', 'business');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d2857d7c009d8a610407dddd60422f31', 'health-fitness');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ed0a82c4e7a407536194ea96de3b5411', 'business');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b1cea21b32bf9d7c1150676881d81135', 'business-entrepreneurship');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a0e0b8c4460e1fdd8066a72ca339f4a6', 'health-fitness');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f16f05c030419e600d5418df622b4f77', 'christianity');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('aa11870a67fa8cd59954c0b2074ae9c6', 'christianity');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a68f424979aeeeb63982737fe7064123', 'leisure');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f512b8af1c9583423b88adb34e4c2601', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('dd31890d2f1ac544ed7128e9fe8c289f', 'christianity');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b517061672b1ab20b5d21cbdbdf33f0a', 'business');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ebf7ed6f825e88149ca65ecd94c2c73c', 'health-fitness');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a8dadf0a0829bcde0a6a03165db7123a', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ef81f1ef34d6f8b0d69ba04c88906731', 'sports-volleyball');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f59ea8266ea62a616e450833f42cfb4b', 'sports');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ca14e0a6805df53964380c0ab9853df2', 'kids-family');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c3c2f196d44f2b9c9e3f55e8a0e06334', 'health-fitness-sexuality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c75117c39b280903c3ad6b8bd565c03f', 'tv-film');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c069e30f58358c6d98dc1077569064d4', 'health-fitness');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d1f223a3558bf837c2fffdb8507e04a4', 'arts-design');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('fa125deab90c755935da7cc0b30095cc', 'business-non-profit');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c48261de17e9d5f025d5bc8c658891b6', 'tv-film');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('db8a757773dddbf29a0c715291c1be30', 'business-management');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('cf0bd1a7197a793178c6cdf68e597cad', 'comedy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c499f8ea33b733db97c874062657de13', 'business-entrepreneurship');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('dbc63645d3fbd1e098a87dd8dc847e3f', 'news-politics');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e0b7ce5e1ab0782d8555f9334379bea6', 'health-fitness');
